system:index,analysis_area_km2,buffer_radius_m,built_percent_5km2,lat,lon,pervious_percent_5km2,recharge_recommended,.geo
20672,5,1262,0.0,30.975141688380344,69.32531711208934,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.32531711208934,30.975141688380344]}"
20673,5,1262,0.0,30.975141688380344,69.37531734080343,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.37531734080343,30.975141688380344]}"
20674,5,1262,0.0,30.975141688380344,69.42531756951753,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.42531756951753,30.975141688380344]}"
20675,5,1262,0.15401214358098475,30.975141688380344,69.47531779823161,99.84598785641901,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.47531779823161,30.975141688380344]}"
20676,5,1262,0.0,30.975141688380344,69.52531802694571,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.52531802694571,30.975141688380344]}"
20677,5,1262,0.0,30.975141688380344,69.57531825565981,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.57531825565981,30.975141688380344]}"
20678,5,1262,0.0,30.975141688380344,69.62531848437389,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.62531848437389,30.975141688380344]}"
20679,5,1262,0.0,30.975141688380344,69.67531871308799,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.67531871308799,30.975141688380344]}"
20680,5,1262,0.36339943991018875,30.975141688380344,69.72531894180209,99.63660056008982,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.72531894180209,30.975141688380344]}"
20681,5,1262,1.1715326423868369,30.975141688380344,69.77531917051617,98.82846735761316,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.77531917051617,30.975141688380344]}"
20682,5,1262,0.0,30.975141688380344,69.82531939923027,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.82531939923027,30.975141688380344]}"
20683,5,1262,0.0,30.975141688380344,69.87531962794436,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.87531962794436,30.975141688380344]}"
20684,5,1262,0.0,30.975141688380344,69.92531985665845,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.92531985665845,30.975141688380344]}"
20685,5,1262,0.0,30.975141688380344,69.97532008537254,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.97532008537254,30.975141688380344]}"
20686,5,1262,0.0,30.975141688380344,70.02532031408664,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.02532031408664,30.975141688380344]}"
20687,5,1262,0.0,30.975141688380344,70.07532054280072,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.07532054280072,30.975141688380344]}"
20688,5,1262,0.0,30.975141688380344,70.12532077151482,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.12532077151482,30.975141688380344]}"
20689,5,1262,0.0,30.975141688380344,70.17532100022892,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.17532100022892,30.975141688380344]}"
20690,5,1262,0.0,30.975141688380344,70.225321228943,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.225321228943,30.975141688380344]}"
20691,5,1262,3.1439909200876115,30.975141688380344,70.2753214576571,96.85600907991238,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.2753214576571,30.975141688380344]}"
20692,5,1262,0.619509815657659,30.975141688380344,70.3253216863712,99.38049018434234,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.3253216863712,30.975141688380344]}"
20693,5,1262,1.271009482590955,30.975141688380344,70.37532191508528,98.72899051740904,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.37532191508528,30.975141688380344]}"
20694,5,1262,0.0,30.975141688380344,70.42532214379938,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.42532214379938,30.975141688380344]}"
20695,5,1262,0.009663507048218651,30.975141688380344,70.47532237251347,99.99033649295178,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.47532237251347,30.975141688380344]}"
20696,5,1262,0.0,30.975141688380344,70.52532260122756,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.52532260122756,30.975141688380344]}"
20697,5,1262,1.4244518332305933,30.975141688380344,70.57532282994165,98.57554816676941,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.57532282994165,30.975141688380344]}"
20698,5,1262,2.569754054161532,30.975141688380344,70.62532305865575,97.43024594583846,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.62532305865575,30.975141688380344]}"
20699,5,1262,2.3916254225413476,30.975141688380344,70.67532328736984,97.60837457745865,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.67532328736984,30.975141688380344]}"
20700,5,1262,19.370934193077797,30.975141688380344,70.72532351608393,80.6290658069222,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.72532351608393,30.975141688380344]}"
20701,5,1262,1.0031742369361751,30.975141688380344,70.77532374479803,98.99682576306382,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.77532374479803,30.975141688380344]}"
20702,5,1262,0.00692189738164982,30.975141688380344,70.82532397351211,99.99307810261836,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.82532397351211,30.975141688380344]}"
20703,5,1262,18.9538286434318,30.975141688380344,70.87532420222621,81.0461713565682,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.87532420222621,30.975141688380344]}"
20704,5,1262,38.06663564931098,30.975141688380344,70.92532443094031,61.93336435068902,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.92532443094031,30.975141688380344]}"
20705,5,1262,47.14016177280833,30.975141688380344,70.97532465965439,52.85983822719167,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.97532465965439,30.975141688380344]}"
20706,5,1262,26.929520403506423,30.975141688380344,71.02532488836849,73.07047959649358,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.02532488836849,30.975141688380344]}"
20707,5,1262,19.60895487221503,30.975141688380344,71.07532511708258,80.39104512778496,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.07532511708258,30.975141688380344]}"
20708,5,1262,10.115659460610544,30.975141688380344,71.12532534579667,89.88434053938946,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.12532534579667,30.975141688380344]}"
20709,5,1262,19.111063668189583,30.975141688380344,71.17532557451077,80.88893633181041,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.17532557451077,30.975141688380344]}"
20710,5,1262,47.9214671755299,30.975141688380344,71.22532580322486,52.0785328244701,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.22532580322486,30.975141688380344]}"
20711,5,1262,14.797787025836707,30.975141688380344,71.27532603193895,85.20221297416329,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.27532603193895,30.975141688380344]}"
20712,5,1262,9.38516992986627,30.975141688380344,71.32532626065304,90.61483007013373,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.32532626065304,30.975141688380344]}"
20713,5,1262,5.65867748617894,30.975141688380344,71.37532648936714,94.34132251382105,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.37532648936714,30.975141688380344]}"
20714,5,1262,1.28813865735205,30.975141688380344,71.42532671808122,98.71186134264795,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.42532671808122,30.975141688380344]}"
20715,5,1262,0.028685143464059155,30.975141688380344,71.47532694679532,99.97131485653594,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.47532694679532,30.975141688380344]}"
20716,5,1262,0.9017818819102433,30.975141688380344,71.52532717550942,99.09821811808976,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.52532717550942,30.975141688380344]}"
20717,5,1262,2.0453799592341007,30.975141688380344,71.5753274042235,97.9546200407659,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.5753274042235,30.975141688380344]}"
20718,5,1262,1.021678701039628,30.975141688380344,71.6253276329376,98.97832129896037,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.6253276329376,30.975141688380344]}"
20719,5,1262,0.0,30.975141688380344,71.6753278616517,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.6753278616517,30.975141688380344]}"
20720,5,1262,0.22397077712037108,30.975141688380344,71.72532809036578,99.77602922287963,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.72532809036578,30.975141688380344]}"
20721,5,1262,0.0,30.975141688380344,71.77532831907988,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.77532831907988,30.975141688380344]}"
20722,5,1262,0.0,30.975141688380344,71.82532854779397,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.82532854779397,30.975141688380344]}"
20723,5,1262,12.653532074100124,30.975141688380344,71.87532877650806,87.34646792589987,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.87532877650806,30.975141688380344]}"
20724,5,1262,10.09603391351533,30.975141688380344,71.92532900522215,89.90396608648467,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92532900522215,30.975141688380344]}"
20725,5,1262,27.43601981317534,30.975141688380344,71.97532923393625,72.56398018682466,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.97532923393625,30.975141688380344]}"
20726,5,1262,22.360125747964595,30.975141688380344,72.02532946265033,77.63987425203541,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.02532946265033,30.975141688380344]}"
20727,5,1262,0.2768758952659928,30.975141688380344,72.07532969136443,99.72312410473401,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.07532969136443,30.975141688380344]}"
20728,5,1262,17.87165121025287,30.975141688380344,72.12532992007853,82.12834878974712,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.12532992007853,30.975141688380344]}"
20729,5,1262,8.425738451486566,30.975141688380344,72.17533014879261,91.57426154851343,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.17533014879261,30.975141688380344]}"
20730,5,1262,19.56116412957756,30.975141688380344,72.22533037750671,80.43883587042244,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.22533037750671,30.975141688380344]}"
20731,5,1262,23.196957075698176,30.975141688380344,72.2753306062208,76.80304292430182,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.2753306062208,30.975141688380344]}"
20732,5,1262,14.474603558506757,30.975141688380344,72.32533083493489,85.52539644149324,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.32533083493489,30.975141688380344]}"
20733,5,1262,8.729658276830515,30.975141688380344,72.37533106364899,91.27034172316948,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.37533106364899,30.975141688380344]}"
20734,5,1262,19.700870720873926,30.975141688380344,72.42533129236308,80.29912927912608,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.42533129236308,30.975141688380344]}"
20735,5,1262,88.36266734781721,30.975141688380344,72.47533152107717,11.637332652182792,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.47533152107717,30.975141688380344]}"
20736,5,1262,3.3361823990173645,30.975141688380344,72.52533174979126,96.66381760098264,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.52533174979126,30.975141688380344]}"
20737,5,1262,15.289378742065976,30.975141688380344,72.57533197850536,84.71062125793402,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.57533197850536,30.975141688380344]}"
20738,5,1262,12.490534985232605,30.975141688380344,72.62533220721944,87.5094650147674,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.62533220721944,30.975141688380344]}"
20739,5,1262,5.5308297405047115,30.975141688380344,72.67533243593354,94.46917025949529,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.67533243593354,30.975141688380344]}"
20740,5,1262,0.5875670159802777,30.975141688380344,72.72533266464764,99.41243298401972,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.72533266464764,30.975141688380344]}"
20741,5,1262,10.602765708740439,30.975141688380344,72.77533289336172,89.39723429125956,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.77533289336172,30.975141688380344]}"
20742,5,1262,13.338923783395126,30.975141688380344,72.82533312207582,86.66107621660487,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.82533312207582,30.975141688380344]}"
20743,5,1262,35.430018744767004,30.975141688380344,72.87533335078992,64.56998125523299,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.87533335078992,30.975141688380344]}"
20744,5,1262,13.768333198062196,30.975141688380344,72.925333579504,86.2316668019378,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.925333579504,30.975141688380344]}"
20745,5,1262,15.520237005653742,30.975141688380344,72.9753338082181,84.47976299434626,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.9753338082181,30.975141688380344]}"
20746,5,1262,10.720553481057223,30.975141688380344,73.0253340369322,89.27944651894278,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.0253340369322,30.975141688380344]}"
20747,5,1262,7.493069280592292,30.975141688380344,73.07533426564628,92.5069307194077,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.07533426564628,30.975141688380344]}"
20748,5,1262,5.089236138868443,30.975141688380344,73.12533449436037,94.91076386113156,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.12533449436037,30.975141688380344]}"
20749,5,1262,7.385973893846268,30.975141688380344,73.17533472307447,92.61402610615373,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.17533472307447,30.975141688380344]}"
20750,5,1262,14.720629300608412,30.975141688380344,73.22533495178855,85.27937069939159,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.22533495178855,30.975141688380344]}"
20751,5,1262,3.3969255199488346,30.975141688380344,73.27533518050265,96.60307448005116,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.27533518050265,30.975141688380344]}"
20752,5,1262,4.88541409640331,30.975141688380344,73.32533540921675,95.11458590359669,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.32533540921675,30.975141688380344]}"
20753,5,1262,10.164492761392863,30.975141688380344,73.37533563793083,89.83550723860714,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.37533563793083,30.975141688380344]}"
20754,5,1262,7.636417777722284,30.975141688380344,73.42533586664493,92.36358222227771,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.42533586664493,30.975141688380344]}"
20755,5,1262,4.940427261377707,30.975141688380344,73.47533609535903,95.0595727386223,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.47533609535903,30.975141688380344]}"
20756,5,1262,12.424563945350883,30.975141688380344,73.52533632407311,87.57543605464912,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.52533632407311,30.975141688380344]}"
20757,5,1262,8.166834556609057,30.975141688380344,73.5753365527872,91.83316544339094,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.5753365527872,30.975141688380344]}"
20758,5,1262,10.489876183559463,30.975141688380344,73.6253367815013,89.51012381644054,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.6253367815013,30.975141688380344]}"
20759,5,1262,0.0,31.025141917094437,66.67530499024244,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[66.67530499024244,31.025141917094437]}"
20760,5,1262,0.0,31.025141917094437,66.72530521895652,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[66.72530521895652,31.025141917094437]}"
20761,5,1262,0.0,31.025141917094437,66.77530544767062,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[66.77530544767062,31.025141917094437]}"
20762,5,1262,0.0,31.025141917094437,66.82530567638472,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[66.82530567638472,31.025141917094437]}"
20763,5,1262,0.0,31.025141917094437,66.8753059050988,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[66.8753059050988,31.025141917094437]}"
20764,5,1262,0.0,31.025141917094437,66.9253061338129,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[66.9253061338129,31.025141917094437]}"
20765,5,1262,0.0,31.025141917094437,66.975306362527,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[66.975306362527,31.025141917094437]}"
20766,5,1262,0.0,31.025141917094437,67.02530659124108,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[67.02530659124108,31.025141917094437]}"
20767,5,1262,0.0,31.025141917094437,67.07530681995517,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[67.07530681995517,31.025141917094437]}"
20768,5,1262,0.0,31.025141917094437,67.12530704866927,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[67.12530704866927,31.025141917094437]}"
20769,5,1262,0.0,31.025141917094437,67.17530727738335,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[67.17530727738335,31.025141917094437]}"
20770,5,1262,0.0,31.025141917094437,67.22530750609745,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[67.22530750609745,31.025141917094437]}"
20771,5,1262,0.0,31.025141917094437,67.27530773481155,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[67.27530773481155,31.025141917094437]}"
20772,5,1262,0.0,31.025141917094437,67.32530796352563,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[67.32530796352563,31.025141917094437]}"
20773,5,1262,0.0,31.025141917094437,67.37530819223973,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[67.37530819223973,31.025141917094437]}"
20774,5,1262,0.0,31.025141917094437,67.42530842095383,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[67.42530842095383,31.025141917094437]}"
20775,5,1262,0.0,31.025141917094437,67.47530864966791,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[67.47530864966791,31.025141917094437]}"
20776,5,1262,0.0,31.025141917094437,67.525308878382,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[67.525308878382,31.025141917094437]}"
20777,5,1262,0.0,31.025141917094437,67.5753091070961,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[67.5753091070961,31.025141917094437]}"
20778,5,1262,0.0,31.025141917094437,67.62530933581019,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[67.62530933581019,31.025141917094437]}"
20779,5,1262,0.17122753422855017,31.025141917094437,67.67530956452428,99.82877246577145,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[67.67530956452428,31.025141917094437]}"
20780,5,1262,0.24905819781976413,31.025141917094437,67.72530979323838,99.75094180218024,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[67.72530979323838,31.025141917094437]}"
20781,5,1262,0.676452332978172,31.025141917094437,67.77531002195246,99.32354766702183,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[67.77531002195246,31.025141917094437]}"
20782,5,1262,0.0,31.025141917094437,67.82531025066656,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[67.82531025066656,31.025141917094437]}"
20783,5,1262,0.0,31.025141917094437,67.87531047938066,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[67.87531047938066,31.025141917094437]}"
20784,5,1262,0.0,31.025141917094437,67.92531070809474,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[67.92531070809474,31.025141917094437]}"
20785,5,1262,0.0,31.025141917094437,67.97531093680884,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[67.97531093680884,31.025141917094437]}"
20786,5,1262,0.0,31.025141917094437,68.02531116552294,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.02531116552294,31.025141917094437]}"
20787,5,1262,0.0,31.025141917094437,68.07531139423702,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.07531139423702,31.025141917094437]}"
20788,5,1262,0.0,31.025141917094437,68.12531162295112,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.12531162295112,31.025141917094437]}"
20789,5,1262,0.0,31.025141917094437,68.17531185166521,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.17531185166521,31.025141917094437]}"
20790,5,1262,0.0,31.025141917094437,68.2253120803793,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.2253120803793,31.025141917094437]}"
20791,5,1262,0.0,31.025141917094437,68.2753123090934,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.2753123090934,31.025141917094437]}"
20792,5,1262,0.0,31.025141917094437,68.32531253780749,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.32531253780749,31.025141917094437]}"
20793,5,1262,0.0,31.025141917094437,68.37531276652157,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.37531276652157,31.025141917094437]}"
20794,5,1262,0.0,31.025141917094437,68.42531299523567,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.42531299523567,31.025141917094437]}"
20795,5,1262,0.0,31.025141917094437,68.47531322394977,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.47531322394977,31.025141917094437]}"
20796,5,1262,0.0,31.025141917094437,68.52531345266385,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.52531345266385,31.025141917094437]}"
20797,5,1262,0.0,31.025141917094437,68.57531368137795,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.57531368137795,31.025141917094437]}"
20798,5,1262,0.0,31.025141917094437,68.62531391009205,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.62531391009205,31.025141917094437]}"
20799,5,1262,0.0,31.025141917094437,68.67531413880613,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.67531413880613,31.025141917094437]}"
20800,5,1262,0.0,31.025141917094437,68.72531436752023,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.72531436752023,31.025141917094437]}"
20801,5,1262,0.0,31.025141917094437,68.77531459623432,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.77531459623432,31.025141917094437]}"
20802,5,1262,0.0,31.025141917094437,68.8253148249484,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.8253148249484,31.025141917094437]}"
20803,5,1262,0.0,31.025141917094437,68.8753150536625,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.8753150536625,31.025141917094437]}"
20804,5,1262,0.0,31.025141917094437,68.9253152823766,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.9253152823766,31.025141917094437]}"
20805,5,1262,0.0,31.025141917094437,68.97531551109068,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.97531551109068,31.025141917094437]}"
20806,5,1262,0.0,31.025141917094437,69.02531573980478,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.02531573980478,31.025141917094437]}"
20807,5,1262,0.0,31.025141917094437,69.07531596851888,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.07531596851888,31.025141917094437]}"
20808,5,1262,0.0,31.025141917094437,69.12531619723296,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.12531619723296,31.025141917094437]}"
20809,5,1262,0.0,31.025141917094437,69.17531642594706,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.17531642594706,31.025141917094437]}"
20810,5,1262,0.20235978572855834,31.025141917094437,69.22531665466116,99.79764021427144,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.22531665466116,31.025141917094437]}"
20811,5,1262,0.0,31.025141917094437,69.27531688337525,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.27531688337525,31.025141917094437]}"
20812,5,1262,0.0,31.025141917094437,69.32531711208934,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.32531711208934,31.025141917094437]}"
20813,5,1262,0.0,31.025141917094437,69.37531734080343,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.37531734080343,31.025141917094437]}"
20814,5,1262,0.0,31.025141917094437,69.42531756951753,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.42531756951753,31.025141917094437]}"
20815,5,1262,0.0,31.025141917094437,69.47531779823161,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.47531779823161,31.025141917094437]}"
20816,5,1262,0.0,31.025141917094437,69.52531802694571,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.52531802694571,31.025141917094437]}"
20817,5,1262,0.0,31.025141917094437,69.57531825565981,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.57531825565981,31.025141917094437]}"
20818,5,1262,0.0,31.025141917094437,69.62531848437389,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.62531848437389,31.025141917094437]}"
20819,5,1262,0.0,31.025141917094437,69.67531871308799,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.67531871308799,31.025141917094437]}"
20820,5,1262,1.1467054524618305,31.025141917094437,69.72531894180209,98.85329454753817,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.72531894180209,31.025141917094437]}"
20821,5,1262,0.16430928345077572,31.025141917094437,69.77531917051617,99.83569071654922,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.77531917051617,31.025141917094437]}"
20822,5,1262,0.0,31.025141917094437,69.82531939923027,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.82531939923027,31.025141917094437]}"
20823,5,1262,0.0,31.025141917094437,69.87531962794436,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.87531962794436,31.025141917094437]}"
20824,5,1262,0.0,31.025141917094437,69.92531985665845,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.92531985665845,31.025141917094437]}"
20825,5,1262,0.0,31.025141917094437,69.97532008537254,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.97532008537254,31.025141917094437]}"
20826,5,1262,0.0,31.025141917094437,70.02532031408664,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.02532031408664,31.025141917094437]}"
20827,5,1262,0.0,31.025141917094437,70.07532054280072,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.07532054280072,31.025141917094437]}"
20828,5,1262,0.0,31.025141917094437,70.12532077151482,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.12532077151482,31.025141917094437]}"
20829,5,1262,0.0,31.025141917094437,70.17532100022892,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.17532100022892,31.025141917094437]}"
20830,5,1262,0.0,31.025141917094437,70.225321228943,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.225321228943,31.025141917094437]}"
20831,5,1262,4.3920736252094725,31.025141917094437,70.2753214576571,95.60792637479052,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.2753214576571,31.025141917094437]}"
20832,5,1262,0.19557026631984853,31.025141917094437,70.3253216863712,99.80442973368015,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.3253216863712,31.025141917094437]}"
20833,5,1262,1.1344149409907938,31.025141917094437,70.37532191508528,98.8655850590092,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.37532191508528,31.025141917094437]}"
20834,5,1262,1.8644775949331018,31.025141917094437,70.42532214379938,98.1355224050669,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.42532214379938,31.025141917094437]}"
20835,5,1262,0.3877358642855293,31.025141917094437,70.47532237251347,99.61226413571447,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.47532237251347,31.025141917094437]}"
